role	word	 frq
TRG	piece	6
OTH	start	5
OTH	game	7
OTH	games	2
OTH	crayons	230
OTH	pants	1
OTH	desk	19
OTH	test	9
OTH	looks	20
OTH	keep	14
OTH	Chrissie	9
OTH	baby's	9
OTH	scratch	2
TRG	roof roof	1
OTH	roof roof	2
TRG	Peggy	1
OTH	Peggy	1
OTH	nest	21
OTH	hot	2
OTH	wrong	1
OTH	ready	8
OTH	Kate	3
OTH	Katie	1
OTH	finish	4
OTH	wake	1
OTH	nap	3
OTH	share	1
OTH	kitten	2
OTH	wants	4
OTH	roof	5
OTH	farm	4
OTH	breaks	2
OTH	opossum	2
OTH	close	25
OTH	cover	94
TRG	turn	10
OTH	song	4
TRG	tune	3
OTH	fit	6
OTH	fake	1
TRG	does	4
TRG	ha	282
TRG	put	74
TRG	picture	157
OTH	Laura	1466
OTH	tree	22
TRG	box	131
OTH	rolling	4
TRG	cover	6
OTH	bath	1
OTH	kinds	2
TRG	dolly	1
OTH	present	2
OTH	shake	1
TRG	crayons	16
TRG	paper	8
TRG	draw	7
TRG	face	8
OTH	pink	17
TRG	crayon	33
TRG	back	8
OTH	red	28
OTH	room	74
OTH	corner	10
OTH	wow	5
OTH	center	26
OTH	sounds	2
OTH	hall	1
OTH	sound	21
TRG	up	11
TRG	big	41
OTH	front	8
OTH	woof	2
TRG	donkey	4
OTH	pocket	1
OTH	coats	1
OTH	Elana	21
OTH	camera	25
OTH	fix	7
OTH	story	18
TRG	baby's	14
OTH	blanket	2
OTH	shorts	1
OTH	overalls	2
OTH	sweater	6
OTH	happening	1
TRG	heavy	3
OTH	heavy	6
OTH	Polly	1
TRG	these	3
OTH	starter	1
TRG	push	29
TRG	have	11
OTH	yard	1
TRG	home	11
TRG	close	3
TRG	gas	4
TRG	station	85
TRG	out	4
OTH	lunch	5
OTH	referent	4
OTH	slippers	3
OTH	putting	2
OTH	sleep	6
TRG	star	1
TRG	time	1
TRG	cap	1
OTH	cap	1
TRG	Chrissy	3
OTH	Chrissy	2
TRG	ter	4
OTH	stick	1
TRG	Jerry	1
TRG	tip	9
OTH	jackets	1
TRG	name	25
OTH	bet	6
OTH	correct	2
OTH	drive	6
OTH	living	2
OTH	drives	1
TRG	vroom	3
TRG	sleep	7
TRG	mine	4
OTH	surprise	4
OTH	care	1
OTH	fellow	1
TRG	papers	1
TRG	lady	12
TRG	her	2
TRG	looks	1
OTH	Harold	4
TRG	wants	2
OTH	missing	1
TRG	let	27
TRG	Harold	1
TRG	kid	1
OTH	Elena	3
TRG	blanket	1
OTH	holding	1
TRG	jacket	1
OTH	coat	1
TRG	coat	1
TRG	shirt	7
TRG	sweater	1
TRG	break	2
OTH	bowl	9
OTH	cup	1
TRG	cup	1
TRG	sandwich	9
OTH	sandwich	1
TRG	butterfly	1
OTH	butterfly	2
OTH	rock	1
TRG	rock	1
OTH	reading	1
TRG	room	25
OTH	trees	2
TRG	sticks	1
TRG	object	3
OTH	closet	1
OTH	rooms	1
TRG	look	2
OTH	Christopher	16
OTH	Chris	225
OTH	blow	16
OTH	points	6
OTH	tape	21
OTH	Erin	17
OTH	yyy	1724
OTH	boring	1
OTH	most	2
OTH	made	7
OTH	draws	3
OTH	Elizabeth	2
OTH	ges	2
OTH	item	14
OTH	pages	5
OTH	peep	2
OTH	pieces	2
OTH	basket	5
OTH	Liam	2
OTH	bucket	1
OTH	lego	101
OTH	mix	2
OTH	apart	34
OTH	screwdriver	2
OTH	fits	1
TRG	alert	4
OTH	ha	470
OTH	point	2
OTH	eh	3169
OTH	Ema	17
OTH	Kathy	1
OTH	speech	3
OTH	hip	3
OTH	area	2
OTH	m	195
OTH	re	53
OTH	der	211
OTH	p	55
OTH	t's	2
OTH	g	36
OTH	y	6
OTH	rus	7
OTH	tem	1
OTH	tal	1
OTH	l	71
OTH	matter	1
OTH	vice	2
OTH	My	1
OTH	n	330
OTH	capsule	2
OTH	part	5
OTH	ex	3
OTH	post	37
OTH	arrangement	1
OTH	pro	2
OTH	ar	2
OTH	d	31
OTH	va	9
OTH	stro	6
OTH	shows	1
OTH	deficits	3
OTH	angina	2
OTH	prove	1
OTH	The	1
OTH	status	1
OTH	w	23
OTH	risk	1
OTH	factor	1
OTH	acute	1
OTH	deficit	1
OTH	per	74
OTH	dam	1
OTH	mine	1
OTH	st	11
OTH	R	1
OTH	complete	4
OTH	ment	1
OTH	don	2
OTH	f	15
OTH	x	14
OTH	single	1
OTH	v	17
OTH	Just	1
TRG	are	4
TRG	truck	9
TRG	drink	34
TRG	drive	1
TRG	went	1
TRG	-	88
OTH	Nicky	4
TRG	worm	35
TRG	Indiaan	6
TRG	Ilja	6
TRG	hert	357
TRG	pappa	192
TRG	bus	221
TRG	arm	95
TRG	kin	28
TRG	vlinder	143
TRG	trui	130
TRG	peer	84
TRG	slang	156
TRG	lampen	69
TRG	draak	32
TRG	paleis	2
TRG	regen	92
TRG	ziekenauto	30
TRG	vlieg	67
TRG	Paul	12
TRG	armen	11
TRG	beertje	80
TRG	openmaken	90
TRG	poep	98
TRG	knijper	3
TRG	allebei	141
TRG	panda	21
TRG	sinaasappel	32
TRG	giraffe	66
TRG	poepen	58
TRG	zeep	88
TRG	wortel	132
TRG	laarzen	109
TRG	Theo	21
TRG	krant	601
TRG	roos	5
TRG	zonnebloem	11
TRG	lieveheersbeestje	45
TRG	druif	8
TRG	sprinkhaan	7
TRG	wasknijper	4
TRG	mamma	222
TRG	Stans	1
TRG	Dorine	1
TRG	Cato	4
TRG	bellen	62
TRG	eekhoorn	54
TRG	tandpasta	10
TRG	jurk	30
TRG	handschoenen	9
TRG	pyjama	41
TRG	borstelen	4
TRG	knippen	132
TRG	paraplu	144
TRG	winkel	133
TRG	worstje	9
TRG	gewassen	13
TRG	blaffen	33
TRG	spiegel	41
TRG	aapje	45
TRG	kuikens	7
TRG	pannekoeken	40
TRG	wolk	29
TRG	tijger	220
TRG	kaarten	13
TRG	honden	40
TRG	spook	18
TRG	zaklamp	2
TRG	locomotief	51
TRG	paddestoelen	24
TRG	bromfiets	12
TRG	Claartje	11
TRG	gebakken	15
TRG	stoelen	23
TRG	reiger	29
TRG	meeuw	22
TRG	knie	26
TRG	boodschappen	56
TRG	letter	25
TRG	ijskoud	1
TRG	Maaike	9
TRG	microfoon	44
TRG	kuiken	39
TRG	kraai	7
TRG	kalkoen	21
TRG	flamingo	22
TRG	bakken	45
TRG	veger	11
TRG	opvegen	1
TRG	paarden	31
TRG	schaatsen	20
TRG	drinkt	12
TRG	stofzuiger	60
TRG	autobussen	1
TRG	schrijven	151
TRG	kangoeroe	56
TRG	kaars	91
TRG	kameel	73
TRG	lama	7
TRG	spugen	14
TRG	koffer	122
TRG	beentjes	23
TRG	flamingo's	5
TRG	knoeien	24
TRG	kerstboom	61
TRG	lampjes	41
TRG	sinterklaas	39
TRG	Roos	24
TRG	aantrekken	30
TRG	strik	35
TRG	speldje	3
TRG	rok	7
TRG	waterlelie	2
TRG	weggekropen	2
TRG	kerktoren	11
TRG	pantoffels	29
TRG	knoop	38
TRG	knoopjes	42
TRG	uitpakken	21
TRG	boter	18
TRG	knoeit	6
TRG	uitspugen	9
TRG	blokjes	50
TRG	gordijn	29
TRG	draait	65
TRG	lijm	54
TRG	bankje	43
TRG	enge	16
TRG	knopen	43
TRG	ingedaan	11
TRG	schommel	98
TRG	verhaal	47
TRG	schaapje	77
TRG	rommel	24
TRG	Helma	2
TRG	Neeltje	5
TRG	cadeau	6
TRG	cadeautje	10
TRG	T-shirt	1
TRG	kous	23
TRG	haarborstel	2
TRG	kippen	77
TRG	handdoek	71
TRG	koude	15
TRG	naaien	16
TRG	ramen	36
TRG	tomaten	12
TRG	worsten	4
TRG	zeehond	107
TRG	vossen	5
TRG	viool	19
TRG	schaartje	4
TRG	krijtjes	15
TRG	fietsen	82
TRG	brand	62
TRG	kunt	20
TRG	zanden	1
TRG	autobus	67
TRG	vogels	50
TRG	meeuwen	3
TRG	snavel	9
TRG	knikkers	27
TRG	instoppen	7
TRG	inpakken	13
TRG	opbellen	6
TRG	kamerjas	3
TRG	leuker	20
TRG	rennen	154
TRG	kaarsjes	17
TRG	uitblazen	8
TRG	opgetild	2
TRG	kist	38
TRG	konijnen	57
TRG	visje	116
TRG	theepot	9
TRG	schoentjes	28
TRG	ganzen	26
TRG	puzzeltjes	2
TRG	vandaan	22
TRG	getekend	67
TRG	vuilnisbak	34
TRG	jojo	3
TRG	ladders	9
TRG	schop	15
TRG	roodborstje	2
TRG	pinguins	18
TRG	neushoorn	55
TRG	schildpad	135
TRG	egel	38
TRG	dassen	1
TRG	daken	5
TRG	kerk	48
TRG	spijkertjes	5
TRG	geslagen	14
TRG	lam	5
TRG	lammetje	30
TRG	wol	154
TRG	lammeren	2
TRG	krullen	6
TRG	gestopt	25
TRG	duifjes	1
TRG	sleutel	317
TRG	koeien	109
TRG	melken	4
TRG	muur	79
TRG	weggooien	58
TRG	aangetrokken	3
TRG	mutsjes	1
TRG	kleintje	58
TRG	Bruno	5
TRG	wang	17
TRG	vingertje	125
TRG	inschenken	6
TRG	weggelopen	11
TRG	schort	31
TRG	zelfde	62
TRG	vetertjes	1
TRG	schone	26
TRG	weggaan	14
TRG	konden	27
TRG	zwaar	60
TRG	rozijn	40
TRG	bromtol	24
TRG	uitgehaald	1
TRG	gegeten	58
TRG	fototoestel	11
TRG	traan	2
TRG	weghalen	19
TRG	traantjes	17
TRG	ooievaar	47
TRG	stang	2
TRG	geiten	8
TRG	fuut	4
TRG	zwaan	74
TRG	meerkoet	1
TRG	mussen	3
TRG	duiven	12
TRG	knikkertjes	2
TRG	last	6
TRG	buikje	18
TRG	gezichtje	14
TRG	duimpje	5
TRG	dichtmaken	8
TRG	voetjes	36
TRG	eland	7
TRG	gewei	28
TRG	uitgetrokken	17
TRG	merels	1
TRG	snavels	1
TRG	schommelen	43
TRG	muziekje	8
TRG	gekke	77
TRG	zadel	6
TRG	niezen	6
TRG	tijgers	12
TRG	buffel	8
TRG	koffers	32
TRG	cello	6
TRG	trommel	70
TRG	snaren	2
TRG	harp	1
TRG	slaan	78
TRG	laatjes	2
TRG	weggewaaid	5
TRG	eikeltjes	1
TRG	strakjes	21
TRG	bracht	9
TRG	onderweg	31
TRG	aangereden	3
TRG	honing	63
TRG	opgeruimd	7
TRG	ingestopt	3
TRG	nageltjes	5
TRG	boterhammetje	10
TRG	korstje	9
TRG	parkiet	3
TRG	pyjama's	1
TRG	praat	35
TRG	riem	23
TRG	sla	30
TRG	bloemkool	14
TRG	druiven	20
TRG	spijker	32
TRG	ingeslagen	1
TRG	goud	1
TRG	weggehaald	2
TRG	gevonden	167
TRG	spons	41
TRG	schoon	90
TRG	roken	9
TRG	knotwilg	2
TRG	teruggaan	3
TRG	tractors	5
TRG	omgevallen	26
TRG	eierdopje	3
TRG	regenen	25
TRG	peper	11
TRG	verstopt	38
TRG	wasknijpers	1
TRG	verdwenen	12
TRG	helm	20
TRG	banden	11
TRG	lawaai	39
TRG	spuiten	44
TRG	zoetjes	2
TRG	gedronken	9
TRG	liedje	68
TRG	tongetje	3
TRG	vogeltjes	25
TRG	boterhammen	32
TRG	kauw	2
TRG	stappen	138
TRG	vastmaken	48
TRG	vlieger	47
TRG	drogen	19
TRG	vliegtuigen	26
TRG	draaimolen	92
TRG	dozen	6
TRG	petten	4
TRG	wenkbrauwen	3
TRG	worteltje	8
TRG	soms	34
TRG	zonnescherm	1
TRG	wonen	36
TRG	bakker	23
TRG	Timmy	14
TRG	broden	7
TRG	feest	50
TRG	gevaarlijk	43
TRG	hamertje	3
TRG	kerkje	1
TRG	kinderwagen	314
TRG	kleurpotloden	2
TRG	koelkast	18
TRG	luister	18
TRG	molen	151
TRG	muizestaart	1
TRG	perebomen	2
TRG	pereboom	1
TRG	Puk	4
TRG	takelauto	3
TRG	taxi	11
TRG	timmeren	118
TRG	trommelen	10
TRG	trompet	48
TRG	vogeltje	84
TRG	wasmachine	22
TRG	wolkje	10
TRG	zeilboot	10
TRG	zonnetje	29
TRG	moeilijke	12
TRG	brombeer	1
TRG	zonnetjes	1
TRG	best	51
TRG	dopje	30
TRG	goedemorgen	2
TRG	gehad	74
TRG	stukjes	89
TRG	sneeuwt	7
TRG	wagentje	59
TRG	nacht	27
TRG	kindertjes	50
TRG	vader	1073
TRG	snaveltjes	1
TRG	pompoen	20
TRG	denneboom	4
TRG	plagen	23
TRG	regent	55
TRG	ruzie	98
TRG	sigaret	14
TRG	stoeltje	95
TRG	horloges	1
TRG	snaveltje	4
TRG	opschuiven	14
TRG	Bram	2
TRG	lammetjes	11
TRG	glaasje	17
TRG	meisjes	35
TRG	beetjes	1
TRG	Hans	27
TRG	kacheltje	2
TRG	slokjes	4
TRG	drank	2
TRG	vriendje	36
TRG	oud	32
TRG	Saskia	50
TRG	spelletje	52
TRG	stil	82
TRG	stouterd	13
TRG	Ticho	1
TRG	uitgegooid	1
TRG	steppen	3
TRG	Candy	3
TRG	bovenkant	10
TRG	rups	49
TRG	makkelijk	35
TRG	boel	18
TRG	eitjes	34
TRG	woont	39
TRG	stekker	11
TRG	wei	34
TRG	schoonmaken	65
TRG	stro	5
TRG	zuur	15
TRG	appelbomen	2
TRG	bijtje	9
TRG	trekker	233
TRG	Willy	9
TRG	giraf	184
TRG	hobbelen	2
TRG	beide	1
TRG	kamelen	4
TRG	opzoeken	16
TRG	kruiwagen	57
TRG	afdrogen	37
TRG	pasta	27
TRG	robot	9
TRG	sterretjes	38
TRG	tandenborstel	18
TRG	vlees	135
TRG	zepen	2
TRG	neergelegd	9
TRG	eekhoorntje	23
TRG	blokje	63
TRG	sneeuwpop	192
TRG	Dicky	8
TRG	Elke	22
TRG	kam	46
TRG	sjaal	69
TRG	aardappels	11
TRG	tillen	28
TRG	aardbeien	42
TRG	Gert	4
TRG	ster	44
TRG	speen	117
TRG	afwassen	66
TRG	kinderen	371
TRG	worstjes	5
TRG	dingetje	46
TRG	theekopjes	1
TRG	brandt	15
TRG	Dore	1
TRG	dichtbij	15
TRG	sleutels	50
TRG	feestje	7
TRG	stippels	4
TRG	kleedje	12
TRG	koeken	27
TRG	Michiel	10
TRG	Sander	1
TRG	hierbij	7
TRG	dop	74
TRG	jam	25
TRG	Portugal	1
TRG	speelgoed	50
TRG	Ank	3
TRG	ballen	47
TRG	poten	55
TRG	kabouters	8
TRG	laarsjes	7
TRG	Laurens	1
TRG	muisjes	31
TRG	kleertjes	14
TRG	smeerkaas	20
TRG	vliegers	3
TRG	roeren	75
TRG	bramen	3
TRG	kippetje	12
TRG	waterplanten	3
TRG	rijdt	145
TRG	grootpapa	2
TRG	afbreken	13
TRG	uitgeklommen	3
TRG	geklommen	14
TRG	grasmaaier	11
TRG	reddingsboot	1
TRG	opengemaakt	3
TRG	dolfijnen	16
TRG	leeuwen	12
TRG	graafmachine	75
TRG	barbecuen	1
TRG	bergschoenen	2
TRG	bennen	1
TRG	foetsie	1
TRG	openlaten	3
TRG	rare	21
TRG	vierkant	25
TRG	bulldozer	37
TRG	Dania	2
TRG	mevrouwtje	4
TRG	perzik	8
TRG	kuikentjes	24
TRG	afpakken	89
TRG	wipwap	51
TRG	bimbam	52
TRG	stoep	85
TRG	trekken	146
TRG	bananen	17
TRG	kleintjes	31
TRG	sterretje	20
TRG	wegduwen	3
TRG	puzzelen	20
TRG	spulletje	2
TRG	piet	21
TRG	grasmaaien	3
TRG	hinkelen	15
TRG	brengt	19
TRG	weggeven	2
TRG	knijpertje	2
TRG	boekenkast	2
TRG	pony	3
TRG	ophangen	19
TRG	knijpertjes	1
TRG	roepen	102
TRG	meehelpen	32
TRG	varkentjes	21
TRG	vrouwen	7
TRG	speeltuin	47
TRG	kwaak	27
TRG	ijsbeer	56
TRG	wolletje	5
TRG	streepjes	24
TRG	kukeleku	36
TRG	citroen	41
TRG	citroenen	17
TRG	sneeuwen	3
TRG	voorhuis	2
TRG	slakken	12
TRG	sturen	45
TRG	scheren	4
TRG	glijdt	111
TRG	rolschaatsen	21
TRG	zusje	69
TRG	hameren	9
TRG	machine	5
TRG	kippetjes	20
TRG	gebraden	1
TRG	bijenkorf	129
TRG	nijlpaarden	10
TRG	lolly's	1
TRG	boerderijen	5
TRG	dobbelstenen	5
TRG	rolschaats	2
TRG	teddybeer	1
TRG	schuim	29
TRG	pantoffeltjes	2
TRG	aankleden	21
TRG	goochelaar	4
TRG	aangedaan	10
TRG	plakken	60
TRG	vouwen	14
TRG	ontbijten	4
TRG	kindjes	176
TRG	zeehonden	13
TRG	struisvogel	15
TRG	meneren	8
TRG	landen	13
TRG	piepklein	5
TRG	betonmolen	13
TRG	toveren	5
TRG	driewieler	2
TRG	opdraaien	1
TRG	vogelverschrikker	8
TRG	opplakken	18
TRG	omdoen	6
TRG	uitlezen	2
TRG	stinkdier	8
TRG	stinkt	14
TRG	frambozen	4
TRG	mandarijnen	6
TRG	regenhoed	1
TRG	gorilla	1
TRG	saxofoon	3
TRG	spinnen	8
TRG	tuba	4
TRG	bever	11
TRG	fagot	1
TRG	bas	31
TRG	duif	22
TRG	vleugeltjes	4
TRG	wangetje	2
TRG	startbaan	4
TRG	stuurtje	16
TRG	Loekie	230
TRG	hooi	40
TRG	melkbus	1
TRG	melkauto	2
TRG	noordpool	1
TRG	snuit	14
TRG	ballonnetjes	9
TRG	knikkeren	3
TRG	varen	102
TRG	dingetjes	22
TRG	afbijten	4
TRG	Enzo	2
TRG	Leo	4
TRG	Duitsland	12
TRG	scheef	22
TRG	beren	23
TRG	ekster	10
TRG	verkeerstoren	1
TRG	piloot	22
TRG	autootjes	38
TRG	kapper	64
TRG	uitjes	2
TRG	kort	18
TRG	tand	9
TRG	oefenen	11
TRG	daaruit	3
TRG	vastbinden	4
TRG	vastgebonden	3
TRG	eenden	31
TRG	hout	138
TRG	wielen	95
TRG	sprinkhanen	1
TRG	salamander	3
TRG	parkietje	1
TRG	slager	5
TRG	bil	13
TRG	sorry	67
TRG	prikje	23
TRG	pil	2
TRG	blussen	20
TRG	masker	9
TRG	maskertje	2
TRG	hadden	159
TRG	tankauto	4
TRG	kassa	30
TRG	bezetten	1
TRG	vaasjes	1
TRG	jongens	90
TRG	hoeden	2
TRG	wasbak	3
TRG	duplo	63
TRG	mannen	55
TRG	brandweermannen	10
TRG	keukenkast	1
TRG	stewardess	5
TRG	afgrond	2
TRG	stewardessen	3
TRG	grondstewardess	1
TRG	telefoontje	3
TRG	kettinkje	4
TRG	streepje	1
TRG	treinen	44
TRG	meid	5
TRG	conducteur	8
TRG	juffrouw	58
TRG	goeie	22
TRG	wegrijden	22
TRG	wippen	10
TRG	torens	3
TRG	bovenste	8
TRG	schuif	7
TRG	rugzak	10
TRG	steiger	2
TRG	lettertjes	22
TRG	brandnetels	1
TRG	baviaan	2
TRG	inktvis	9
TRG	botsen	154
TRG	mat	23
TRG	kraaltjes	5
TRG	wedstrijden	1
TRG	raceauto's	2
TRG	racen	30
TRG	modder	37
TRG	opsmeren	1
TRG	gesmeerd	1
TRG	vrachtwagens	2
TRG	lichtjes	10
TRG	politieagent	15
TRG	meerijden	5
TRG	klep	27
TRG	antenne	11
TRG	gestart	1
TRG	gereden	20
TRG	speentje	65
TRG	kermis	16
TRG	speeltje	2
TRG	piloten	5
TRG	gezwaaid	3
TRG	daarachter	20
TRG	propellers	1
TRG	snel	163
TRG	saxofoontje	1
TRG	redden	4
TRG	aftillen	1
TRG	gezegd	27
TRG	olifantje	27
TRG	madelief	1
TRG	madeliefjes	1
TRG	bandje	30
TRG	drum	1
TRG	trapje	15
TRG	brandweerauto's	4
TRG	mama's	3
TRG	mais	36
TRG	donkere	6
TRG	repareren	39
TRG	lichten	13
TRG	kwek	14
TRG	oortje	13
TRG	prikken	34
TRG	oor	85
TRG	Marieke	42
TRG	kers	5
TRG	verstoppen	33
TRG	kraanwagen	8
TRG	wals	12
TRG	schelpen	6
TRG	tiktak	183
TRG	postbode	19
TRG	bergen	6
TRG	herten	1
TRG	creche	51
TRG	waf	194
TRG	Inez	19
TRG	nagel	7
TRG	poort	8
TRG	wip	25
TRG	Loet	7
TRG	spijkers	16
TRG	later	103
TRG	schoteltje	8
TRG	muizen	23
TRG	damespaard	1
TRG	Lia	10
TRG	Dick	5
TRG	bof	4
TRG	pad	26
TRG	kousje	2
TRG	Katrijn	2
TRG	geslapen	28
TRG	hollen	18
TRG	kusjes	6
TRG	nootjes	15
TRG	pindakaas	37
TRG	taartjes	9
TRG	blaadjes	19
TRG	cake	17
TRG	jagers	5
TRG	hoepla	67
TRG	klappen	10
TRG	manen	5
TRG	slab	67
TRG	bijen	273
TRG	brokje	17
TRG	kastje	10
TRG	slabbetje	1
TRG	yogi	4
TRG	kuikentje	13
TRG	Selma	4
TRG	Paula	4
TRG	schuur	50
TRG	vlinders	8
TRG	kooitje	1
TRG	clowntje	18
TRG	Jarmo	2
TRG	wastafel	7
TRG	egeltje	3
TRG	noot	8
TRG	regenjas	4
TRG	babbelen	2
TRG	hof	5
TRG	klik	31
TRG	vertellen	131
TRG	aanstaan	1
TRG	afblijven	16
TRG	fluiten	17
TRG	goeddoen	1
TRG	kiekeboe	22
TRG	opdrukken	2
TRG	pelikaan	27
TRG	plons	51
TRG	schijnt	51
TRG	wandelen	85
TRG	blaft	17
TRG	buikpijn	12
TRG	dolfijn	19
TRG	dorp	3
TRG	druifje	3
TRG	vuurtje	10
TRG	kleedt	11
TRG	luidt	1
TRG	koffieleut	1
TRG	libel	9
TRG	sik	3
TRG	gij	152
TRG	stekelvarken	4
TRG	viking	1
TRG	vleermuis	4
TRG	draai	30
TRG	druifjes	7
TRG	papegaaitje	3
TRG	leef	2
TRG	Pieter	2
TRG	snoep	80
TRG	spijkerbroek	8
TRG	Jakob	15
TRG	vosje	4
TRG	boterhammetjes	4
TRG	gapen	4
TRG	geluid	37
TRG	kalkoenen	1
TRG	verkouden	10
TRG	sinaasappels	12
TRG	walrus	3
TRG	bot	194
TRG	breien	11
TRG	Leon	3
TRG	oppakken	21
TRG	rammelen	2
TRG	tulpen	8
TRG	speculaasje	14
TRG	hoest	15
TRG	kangoeroetje	3
TRG	ridders	1
TRG	ren	2
TRG	spannend	29
TRG	torretje	1
TRG	parasol	21
TRG	kraken	2
TRG	tijgertje	2
TRG	kokosnoten	1
TRG	noten	5
TRG	plafond	51
TRG	politieauto	28
TRG	strikken	2
TRG	spaghetti	60
TRG	tijgertjes	1
TRG	veters	6
TRG	Anna	1
TRG	tuinslang	1
TRG	opzitten	7
TRG	kokosnoot	2
TRG	giraffen	12
TRG	prikt	2
TRG	trommels	13
TRG	uitrusten	8
TRG	tunnel	43
TRG	vlaggen	5
TRG	groente	15
TRG	wiebelen	8
TRG	Amsterdam	16
TRG	toetje	21
TRG	krokodillen	13
TRG	stift	18
TRG	afdoen	41
TRG	Donald	14
TRG	lichtje	14
TRG	beginnen	55
TRG	papiertje	156
TRG	bizon	1
TRG	dichter	3
TRG	nek	12
TRG	strijken	22
TRG	appelstroop	3
TRG	druppeltje	7
TRG	galop	9
TRG	slok	14
TRG	half	16
TRG	slokje	26
TRG	voila	38
TRG	puzzeltje	17
TRG	wanneer	29
TRG	verwend	1
TRG	instappen	12
TRG	uitzoeken	16
TRG	pink	9
TRG	hagelslag	9
TRG	daaronder	2
TRG	hamster	22
TRG	eierdop	1
TRG	voorzichtig	44
TRG	krabbelen	2
TRG	mol	50
TRG	rokken	2
TRG	gelopen	32
TRG	vloer	14
TRG	hanger	4
TRG	fruit	27
TRG	peuterspeelzaal	13
TRG	kleed	49
TRG	Bianca	50
TRG	logeren	19
TRG	kruip	3
TRG	omgegooid	10
TRG	gevraagd	6
TRG	anker	4
TRG	onze	56
TRG	boten	118
TRG	spaarpot	11
TRG	opeet	10
TRG	autorijden	2
TRG	Bastiaan	1
TRG	brievenbus	4
TRG	tijgerhond	2
TRG	kamperen	11
TRG	verbrand	2
TRG	gastank	3
TRG	branden	35
TRG	gebrand	5
TRG	geteld	4
TRG	steek	20
TRG	zakje	244
TRG	kangoeroes	1
TRG	opgeklommen	1
TRG	papegaaitjes	1
TRG	vanmiddag	37
TRG	wieken	12
TRG	apparaat	67
TRG	kaal	4
TRG	matroos	2
TRG	probeer	18
TRG	clowns	4
TRG	servies	1
TRG	bekers	5
TRG	lego	35
TRG	kersen	19
TRG	morsen	15
TRG	haartje	10
TRG	kaakje	16
TRG	klap	35
TRG	park	47
TRG	mondje	41
TRG	kralen	8
TRG	kruis	11
TRG	vaart	14
TRG	baard	18
TRG	bekken	4
TRG	deurkruk	2
TRG	pijp	22
TRG	pingpongen	8
TRG	racket	4
TRG	theedoeken	1
TRG	verfdoos	3
TRG	waslijn	1
TRG	potverdikkie	2
TRG	stap	88
TRG	uitgedaan	11
TRG	bellenblazen	3
TRG	nietes	5
TRG	spetter	5
TRG	fazant	4
TRG	schil	10
TRG	Marthe	4
TRG	reis	3
TRG	pils	3
TRG	Noor	5
TRG	spoken	3
TRG	rat	17
TRG	ratten	2
TRG	rattenvanger	1
TRG	bestaan	3
TRG	bretels	17
TRG	denneappels	1
TRG	gekleurd	17
TRG	mug	11
TRG	pepernoten	35
TRG	slakkehuis	3
TRG	worteltjes	6
TRG	dertien	13
TRG	kruk	8
TRG	Marcella	1
TRG	ontbijtkoek	2
TRG	twaalf	23
TRG	Lies	39
TRG	dichterbij	17
TRG	snorkel	11
TRG	servetjes	1
TRG	ananas	14
TRG	binnenkant	2
TRG	boze	34
TRG	cavia	3
TRG	hoestdrank	10
TRG	kousen	8
TRG	speer	5
TRG	zere	2
TRG	sneeuwballen	3
TRG	vlindertjes	1
TRG	opgehaald	8
TRG	nagels	6
TRG	dun	15
TRG	Vera	10
TRG	muggen	6
TRG	olijven	1
TRG	stroop	23
TRG	appelmoes	15
TRG	wind	32
TRG	Ton	7
TRG	Robin	15
TRG	sop	5
TRG	lente	7
TRG	opklimmen	10
TRG	broertjes	4
TRG	zusjes	7
TRG	neef	3
TRG	frietjes	122
TRG	paardebloemen	3
TRG	dammen	1
TRG	roerei	1
TRG	hatsjie	4
TRG	klimrek	15
TRG	druk	19
TRG	groenteman	3
TRG	schoolbus	2
TRG	zeepsop	1
TRG	badkamer	24
TRG	gezondheid	1
TRG	uur	41
TRG	slagroom	7
TRG	oversteken	2
TRG	wegslepen	4
TRG	gebotst	14
TRG	zwaaien	16
TRG	macaroni	16
TRG	honkballen	11
TRG	Patty	22
TRG	rits	26
TRG	Claudia	2
TRG	chipjes	2
TRG	Milo	3
TRG	winkels	5
TRG	vlokken	1
TRG	kamp	1
TRG	hierheen	28
TRG	kinderboerderij	16
TRG	banken	4
TRG	tiktakken	3
TRG	toeters	3
TRG	glijbaantje	3
TRG	kiepauto	31
TRG	woord	22
TRG	drukt	2
TRG	Nederland	3
TRG	Teddy	7
TRG	banaantjes	6
TRG	snor	12
TRG	puntmuts	3
TRG	zonnebril	17
TRG	Ruud	3
TRG	Arlene	1
TRG	gekeken	17
TRG	draaimolens	1
TRG	Monique	1
TRG	Mikey	4
TRG	stiften	16
TRG	afpak	3
TRG	caravan	40
TRG	zeilboten	2
TRG	katten	12
TRG	Robbie	16
TRG	gestoken	8
TRG	machinist	27
TRG	uitkijken	14
TRG	lift	39
TRG	inkopen	1
TRG	Mies	6
TRG	familie	19
TRG	honkbal	2
TRG	Oscar	5
TRG	wesp	22
TRG	grapje	11
TRG	Albert	12
TRG	schrikt	36
TRG	fietsenmaker	1
TRG	zwembaden	4
TRG	Mike	3
TRG	dromedaris	7
TRG	veerboot	2
TRG	w c	16
TRG	duwt	100
TRG	geschommeld	1
TRG	kerkklok	2
TRG	poepje	31
TRG	lepels	6
TRG	brandweerkazerne	1
TRG	kazerne	1
TRG	dingen	47
TRG	kroon	9
TRG	Miep	38
