role	word	 frq
OTH	viezigs	1
OTH	Piesjekru	2
TRG	sjəky	2
TRG	wtjə	1
OTH	bastje	1
OTH	Renault	26
OTH	prethoofd	2
OTH	Pfui	2
OTH	du	6
OTH	Loupe	2
TRG	Thijssie	1
TRG	əsə	7
TRG	nino	44
TRG	Renault	14
OTH	nino	14
OTH	dinky	3
TRG	əsapə	1
TRG	əwə	2
TRG	kiepie	1
OTH	kiepiekiepie	1
TRG	raisins	2
OTH	ganger	1
TRG	heerbeestje	4
TRG	dankie	2
OTH	Dille	1
OTH	Kamille	1
TRG	deerkamer	1
OTH	lottino	1
OTH	dominoa	1
OTH	ds	1
OTH	bs	1
OTH	duplos	6
OTH	divas	1
TRG	əpak	1
OTH	inzingen	1
TRG	trekkertje	12
OTH	trekkertje	1
OTH	Boudewijns	4
TRG	cooper	5
OTH	motorklep	1
OTH	gats	1
TRG	ədə	2
OTH	Iekepieke	11
TRG	nə	7
TRG	kən	3
TRG	supermarket	8
TRG	rə	4
TRG	fə	3
OTH	lapjesmarkt	1
OTH	muzieknootjes	3
OTH	klimkoe	2
TRG	klimkoe	1
TRG	əklimə	1
OTH	jeukbultje	1
TRG	enəs	1
TRG	kəkə	6
TRG	kətəkə	1
OTH	Iekiepiekie	1
OTH	Iekepiekie	4
OTH	binnenzitten	1
OTH	Donemus	2
TRG	heb(ben)	5
TRG	tax	1
OTH	Iekepiekje	1
OTH	huja	1
OTH	oewa	2
TRG	Iekeke	1
TRG	Thijsie	1
TRG	jaf	4
OTH	allemachies	2
TRG	maxis	1
TRG	allemachies	2
TRG	mautje	1
TRG	maultje	3
TRG	dankiewel	1
OTH	maultje	1
TRG	əse	1
TRG	chocoladekoekje	7
OTH	thuisdag	2
OTH	standaardafspraak	1
OTH	Volkskrant	3
TRG	appiehappie	1
OTH	Appiehappie	1
TRG	fluite	2
OTH	bloempetje	1
TRG	fasje	1
TRG	wətjəs	1
TRG	druppie	2
OTH	knoertgezellig	1
OTH	prive+eigendom	1
OTH	traplopen	1
OTH	haags	1
OTH	puup	10
OTH	trappie	2
TRG	mensjes	14
OTH	bomerdebomerdebom	1
OTH	veels	10
TRG	əwa	1
OTH	bou	2
TRG	lige	1
OTH	opknallen	1
TRG	zite	1
TRG	(wat)	3
TRG	(is)	3
TRG	tjəs	2
TRG	duplootjes	4
TRG	duploss	1
OTH	tuttelt	1
OTH	onzinwoorden	2
OTH	sollicatie	1
TRG	iek	1
OTH	Riagg	1
OTH	full+time	4
OTH	dead	1
OTH	doornail	1
OTH	part+time	1
TRG	schildpadsokken	4
OTH	schildpadsokken	2
TRG	feestkleren	1
OTH	houthakkersblouse	1
TRG	tjoeketjoeketjoeke	3
TRG	tjoeketjoek	5
TRG	tatiet	7
TRG	tatie	2
OTH	tjoeketjoek	5
TRG	troepie	10
OTH	rampendag	1
TRG	duplootje	1
OTH	uitgekloven	1
OTH	Iekepiek	2
TRG	Frederiekie	5
OTH	Frederiekie	1
TRG	speelgoedje	14
OTH	speelgoedje	8
TRG	sjə	5
OTH	politie+konijn	1
OTH	troepie	11
TRG	bisolvon	1
OTH	bisolvon	2
TRG	kjəs	1
TRG	carne	1
OTH	aardappeltje	3
TRG	dieplepel	10
TRG	ək	1
OTH	dieplepel	4
TRG	əpot	1
TRG	kjə	3
OTH	succes+agenda	1
TRG	ktə	1
TRG	dase	2
OTH	brandautoweer	1
TRG	koekiehoekie	1
TRG	koekieloekie	4
OTH	koekieloekie	1
OTH	gestink	1
TRG	uitepuit	4
OTH	uitepuit	11
TRG	rafə	1
OTH	snottebel+kusje	1
OTH	vliegetje	5
TRG	diese	1
TRG	vliegetjes	3
TRG	wafwafe	1
TRG	datə	1
TRG	wafwafə	4
TRG	uitgekropen	6
OTH	uitgekropen	1
TRG	eendehok	3
TRG	vliegetje	1
OTH	snottie	3
TRG	bommele	3
OTH	schommelebommele	1
OTH	joeh	6
TRG	tingting	6
OTH	brandweerautos	5
OTH	Blokker	2
OTH	lasagne	2
TRG	(hoep)sakee	1
TRG	pt	2
TRG	sepjəfabei	1
OTH	komkommerje	1
TRG	Dikkertje	3
TRG	Dap	3
OTH	gesmeer	1
OTH	paprikaatje	1
OTH	champignonnetjes	1
OTH	champignonnetje	1
OTH	gewoons	1
OTH	Krasnapolsky hotel	1
TRG	Bijenkorf	3
OTH	Bonpa	1
TRG	('n)	1
TRG	bomsi	1
TRG	bomə	1
OTH	fff	7
OTH	Dam	1
OTH	tjoeketjoeketjoeke	9
OTH	Iekie	93
OTH	Druktestad	2
TRG	Lepe	9
OTH	Lepe	8
OTH	Loekieloekie	1
OTH	hukihuki	1
OTH	brandweers	1
OTH	Hucky	2
TRG	moederpoes	1
OTH	moederpoes	1
TRG	bloemkooltjes	2
OTH	bloemkooltjes	1
TRG	Iekepieke	1
OTH	gerollebol	1
TRG	piekie	2
TRG	Iekepiekie	1
TRG	bolke	1
OTH	olke	1
OTH	bolke	1
OTH	rebisolke	1
OTH	olleke	1
TRG	dopjes	1
TRG	girafje	1
OTH	girafje	4
OTH	pepernootjes	8
OTH	Volkskrantrecensie	1
OTH	eewige	1
TRG	Piepje	1
TRG	moedervarken	3
OTH	moedervarken	3
OTH	vlieguigje	1
TRG	mamavarken	1
OTH	houtblok	2
OTH	Rups	5
TRG	Rups	6
OTH	stookketel	2
OTH	reddingsmannen	2
TRG	varkjes	1
OTH	full	1
TRG	da'	2
TRG	Noeschka	1
OTH	papa+varken	1
OTH	mama+varken	2
OTH	Iekje varken	1
OTH	oma+varken	1
OTH	tjoeketjoeketjoeketjoeketjoeketjoeketjoek	1
OTH	gron	1
OTH	maisjes	1
TRG	maisen	2
OTH	maisen	3
OTH	Fisher	1
OTH	Price	1
OTH	vlieguig	1
OTH	opperdepop	6
OTH	mamavarken	1
OTH	kindervarkentjes	1
OTH	hoeoeoeoe	1
OTH	Hukkie	14
OTH	Koekieloekie	1
TRG	Hukkie	12
OTH	Worm	5
OTH	schreeuwmevrouw	1
OTH	uitepuitepuit	2
OTH	mamamam	6
OTH	mavo+examen	1
OTH	sinterklaaslootjes	1
OTH	cijfersysteempje	1
TRG	renault	4
TRG	ieke	1
OTH	snotterdesnotterdesnotter	1
OTH	('n)	1
OTH	garage+bouwer	1
OTH	meesje	4
TRG	ntjə	1
TRG	douchje	1
OTH	douchje	2
OTH	sju	2
OTH	doehoeg	1
OTH	samem	1
OTH	vleesjes	4
TRG	xx	5
OTH	mee+eten	1
OTH	raamko	1
TRG	schoenepoetser	1
OTH	schoenepoetser	1
OTH	wieletje	6
TRG	prullebank	1
OTH	Honing	1
TRG	(in)	3
TRG	(de)	3
OTH	sinerijnen	3
TRG	sinerijnen	1
TRG	sju	1
OTH	mama+poes	1
TRG	Ieke poes	1
OTH	Ieke poes	3
OTH	liedjesboek	2
OTH	weh	4
OTH	super+handig	1
TRG	noe	4
OTH	sollicitatie+gesprek	1
OTH	Zachariasbeth	1
OTH	biskwietjes	3
TRG	sexe	1
OTH	zindelijkheidsgebied	1
OTH	mama+kat	1
OTH	muisvriendelijke	1
OTH	jum	3
OTH	slabje	12
OTH	Opera	2
TRG	konijneklok	1
OTH	konijneklok	1
TRG	gevaard	1
OTH	troepies	20
TRG	poppehuis	4
OTH	poppehuis	7
OTH	biefstuk+billen	1
OTH	boetenbainder	3
OTH	Grunningen	1
OTH	Sinterklaaspapier	1
OTH	Sinterklaaskadootje	2
TRG	berenjacht	1
OTH	fieten	1
TRG	Pippo	7
TRG	molenauto	2
OTH	molenauto	1
OTH	cementmolen+auto	1
TRG	uitepuitepuit	1
TRG	tatoeta	2
OTH	tatuutatuut	1
OTH	fruitspulletjes	1
OTH	hoedboek	1
TRG	hoedboek	1
TRG	mama+beer	1
OTH	geboen	1
TRG	Eekhoorntje	1
TRG	Hakketak	1
OTH	Hakketak	4
OTH	Eekhoorntje	2
TRG	hakketak	2
OTH	Eekhoorntjes	1
OTH	dierenauto	1
OTH	Scarry boek	5
TRG	Scarry	1
OTH	troepietroepietroepie	1
TRG	race+auto	2
OTH	race+auto	3
OTH	moeteen	1
OTH	bananeboot	1
TRG	Iekiepiek	1
OTH	velf	1
OTH	getsiederriederriederrie	1
OTH	Vos	1
OTH	taxi+auto	1
OTH	betonmolen+auto	1
TRG	betonmolen+auto	1
OTH	betonmolenauto	1
OTH	toeterdetoet	2
TRG	jət	1
TRG	chocoladekoekjes	1
OTH	bewegelijker	1
TRG	autospeelgoedje	1
OTH	auto+speelgoedje	1
OTH	handles	1
TRG	puzzelstukje	1
OTH	kachelig	1
OTH	voorzichtje	2
OTH	rondkruipen	1
OTH	Thijsjes	1
TRG	feest+blouse	1
OTH	feest+blouse	3
OTH	feest+trui	3
TRG	feest+trui	1
TRG	də	6
OTH	puinhopie	1
OTH	dittem	1
OTH	pret+tante	1
OTH	dahaag	4
OTH	slagboot	1
OTH	klikfototoestel	1
OTH	Stekeltje	1
OTH	Prulletje	1
OTH	station+car	1
OTH	bananenmobiel	3
OTH	kiepautos	2
OTH	steenbreekmachine	2
OTH	asfaltketel	2
OTH	aanstampmachine	2
OTH	auto+freakerigheid	1
OTH	Worm achtige	1
OTH	vishengel	2
OTH	brandweerboot	2
OTH	mamamamam	1
OTH	boering	1
OTH	kinderboekenwinkel	1
OTH	Predikherenstraat	1
TRG	dupen	4
OTH	ehme	6
TRG	mamas	11
OTH	sluipweggetje	1
TRG	ns	3
OTH	fruitje	5
TRG	fruitje	3
OTH	ket	2
OTH	guck	1
TRG	geslaapt	2
OTH	geslaapt	1
TRG	psst	3
OTH	onderbroekje	16
OTH	onderbroekjes	4
OTH	əmal	1
OTH	studentenwoorden	1
OTH	duplootjes	1
OTH	duplosteen	1
TRG	vleesje	10
OTH	patee	1
OTH	notenpatee	2
TRG	təmate	1
TRG	notenpatee	2
OTH	gekoopt	5
OTH	geko	1
OTH	viesteren	1
TRG	Minicooper	1
OTH	Btw	1
OTH	brandweerladders	1
OTH	greppelgraafmachine	3
OTH	mueslipot	1
OTH	po'tje	1
OTH	eettrainingen	1
TRG	vanmiddags	1
OTH	smiddags	3
TRG	afhalet	1
OTH	dwarrelaar	1
OTH	rampentype	3
TRG	teg	2
TRG	nenenenene	1
OTH	laddder	1
OTH	slagroomboot	1
OTH	luierpak	1
OTH	inschenke	1
TRG	Scarry boek	2
TRG	Sas	10
TRG	Tien	5
OTH	Sas	3
OTH	Tien	3
TRG	kiepautos	1
TRG	kiepautootjes	1
TRG	troepies	12
TRG	vuilniswagenauto	1
OTH	politie+agent	1
OTH	fontijntje	1
OTH	saphoofd	1
TRG	picnicken	5
OTH	picnicken	10
TRG	boodschappie	2
TRG	roosvicee+auto	1
OTH	roosvicee+auto	1
TRG	vakantie+autos	1
OTH	vakantie+auto	1
TRG	augurk+auto	1
OTH	augurk+auto	1
TRG	boteauto	1
OTH	bote+auto	1
OTH	krokodil+auto	1
TRG	race+autos	1
OTH	tatoet	1
OTH	burootje	2
TRG	tjongejonge	3
TRG	Toet	1
TRG	taataat	1
OTH	suikerbroodjes	1
TRG	gerijgd	1
OTH	gerijgd	1
OTH	sochtends	1
OTH	vakantiestoeltje	1
OTH	wtjə	1
OTH	doenn	1
TRG	naaar	1
OTH	vakantie+stoeltje	1
OTH	fluitdoos	1
OTH	Piekie	2
TRG	taktui	2
OTH	naprater	1
OTH	notabene	1
OTH	bibbermondje	1
TRG	aangeschaatst	2
OTH	aangeschaatst	2
OTH	tjoedelen	4
TRG	datdatdatdatdatdatdatdat	1
TRG	ziekenautos	1
OTH	werkopzichter	1
OTH	hoepsekee	8
TRG	koeieboot	1
OTH	worstewinkel	1
TRG	əmmm	1
TRG	Frederiekje	2
OTH	puntbil	1
OTH	afvalberg	1
OTH	graafmachine+meneer	1
OTH	koffieschepje	1
OTH	graafmachine+man	1
OTH	moe+er	1
OTH	vuilnisautos	1
TRG	vuilnishoekje	1
OTH	vuilnishoekje	1
TRG	troeps	1
TRG	tatoe	7
OTH	vuilnis+helicopter	1
TRG	toetatoeatoet	1
OTH	vuilnis+ijsbeer	1
TRG	toetatoet	3
OTH	toetatoet	1
TRG	tatoetatoet	1
TRG	tatoetaat	1
TRG	toetatoetatoetatoetatoeta	1
TRG	toetatoetatoet	1
OTH	gesjees	1
TRG	weggehalen	1
TRG	toetatoetatoetatoeta	1
TRG	varken+karretje	1
TRG	stal+boer	1
OTH	stal+boer	1
OTH	andersom+fietsjes	3
TRG	cara	1
OTH	andersom+fiets	1
OTH	andersom+fietsen	1
TRG	piepiepiepiep	1
OTH	piepiepiepiep	1
OTH	meegesmokkeld	1
TRG	minicooper	1
OTH	minicooper	5
TRG	toetietoetietoet	2
TRG	toetietoetietoetie	1
TRG	weggerijden	1
TRG	tatietoetie	1
OTH	slagroomtaart	2
OTH	bon+tien	1
TRG	snui	1
OTH	snui	1
OTH	grote+mensen+weecee	1
TRG	doormaaien	2
OTH	doormaaien	3
OTH	feestblouse	3
OTH	feestblousen	1
TRG	doormaait	2
TRG	tatatoetatot	1
TRG	toetatot	1
TRG	broehoehoe	1
OTH	asbakkenras	1
OTH	vuilnisbakkenras	1
TRG	doormaai	1
OTH	garagemeneer	2
TRG	garagemeneer	1
OTH	hatsjikidee	4
OTH	asje	1
OTH	wonder+garageman	1
OTH	garageman	1
TRG	garageman	1
TRG	sjieke	1
OTH	Kiko tas	1
TRG	Paashaas	3
OTH	Paashaas	6
OTH	feestkroon	2
TRG	tadutadutaduda	1
TRG	taduda	1
TRG	duda	2
TRG	tadu	2
TRG	du	4
TRG	tafelhoek	1
OTH	tatutatu	13
OTH	proefpersoonsgeld	1
TRG	tadietadietadie	1
TRG	diediediediedie	1
OTH	diediediediet	1
TRG	Xe	1
OTH	mjum	5
TRG	vlaamse	1
OTH	wachtbocht	1
OTH	duplosteentjes	2
TRG	dudadudaduda	2
OTH	dudadudaduda	1
TRG	diediediedie	2
TRG	tuutuutuutuutuut	1
OTH	tuuterdetuut	2
TRG	dadudaduda	2
OTH	dadu	11
TRG	dadudadudadu	1
TRG	stappestappestap	2
OTH	stappestap	1
OTH	dierentuinmeneer	1
TRG	vastdoen	3
OTH	meisjelief	1
TRG	dadudadu	1
OTH	dadudadu	4
OTH	dubbeldekkertrein	1
TRG	stappestap	3
OTH	floeps	8
OTH	kakakakakaka	1
TRG	unintellegible	5
TRG	tudie	1
TRG	opxx	1
OTH	noet	2
TRG	afge	1
TRG	tuteren	1
TRG	Hannahs	1
TRG	planken+zandbak	1
OTH	plankenzandbak	1
TRG	plankenzandbak	1
OTH	mina	2
OTH	Rat	27
OTH	Varken	1
TRG	Rat	2
OTH	Varkentje	5
TRG	Varkentje	2
TRG	Haas	1
TRG	viespeukje	1
OTH	madameke	1
TRG	gedrinkt	2
OTH	planken+zandbak	2
OTH	rampending	1
TRG	telse	1
TRG	bretelse	1
TRG	kerstboompje	2
OTH	kerstboompje	3
TRG	kippehokje	1
OTH	kippehokje	2
TRG	(lieve)heersbeestjes	1
TRG	weggesaxt	1
TRG	Frederikes	1
OTH	Frederikes	1
OTH	diepte+interview	1
TRG	unclear	6
OTH	zandbakkie	2
TRG	zanddoosje	10
OTH	zanddoosje	1
TRG	spinist	6
OTH	spinist	2
OTH	railsje	1
OTH	vuilnistrein	1
TRG	vuilnistreintje	1
TRG	gebewaard	2
OTH	prive+coupee	1
TRG	pew	7
OTH	treinstuk	1
OTH	steenkooltjes	1
TRG	dierenauto	1
OTH	scheurkonijn	1
OTH	menssen	1
OTH	dierenwagen	3
TRG	ziekewagen	1
TRG	daduut	5
OTH	dirigeerstokje	1
TRG	weggeloopt	2
TRG	gebrengt	3
TRG	kro	1
OTH	productie	3
TRG	geschuifd	2
OTH	bochtjes	2
TRG	rookje	12
TRG	grookje	3
OTH	grookje	1
OTH	rookje	5
OTH	rookjes	5
TRG	əlex	1
OTH	dierewagen	4
TRG	dierewagen	1
TRG	rookjes	1
OTH	vuilnisje	1
OTH	vuilnissen	1
OTH	tjoeketjoeketjoeketjoek	5
TRG	pluisje	5
TRG	vleesjes	1
TRG	afgevald	1
TRG	leili	1
OTH	tjoeketjoeketjoeketjoeketjoek	2
OTH	vallerig	1
TRG	buitenrails	1
OTH	stoommanifestatie	1
OTH	Maaikes	1
OTH	moederdag+chocolaatje	1
TRG	wieleschommels	1
OTH	wieleschommels	1
OTH	wipwappen	1
TRG	Frederike kindjes	1
OTH	Frederikeskindjes	1
TRG	wieleschommel	1
OTH	wieleschommel	1
OTH	spetter+regen	1
TRG	muzieknootjes	7
TRG	Olifant	2
TRG	Leeuw	1
OTH	Leeuw	1
OTH	stapestapestapestap	1
TRG	hawa	1
TRG	Krieltje	2
OTH	Krieltje	7
OTH	gevallan	1
OTH	bananenhanden	2
OTH	hamerkistje	1
OTH	feestbroek	1
OTH	jongens+regenpak	1
TRG	Kruidvat	1
OTH	Kruidvat	2
TRG	toetuut	1
OTH	poepluier	1
TRG	əmat	1
OTH	presas	1
OTH	vetbillen	1
OTH	kietelkietelkietel	2
TRG	kullebak	8
TRG	krullebak	1
OTH	krullebak	2
OTH	constructievers	1
OTH	Eigenwijs	1
OTH	eendjes+varkentjes	1
OTH	strohaar	1
OTH	Scarryboek	2
OTH	computeren	1
OTH	Herenstraat	1
OTH	piesboel	1
TRG	ehma	1
OTH	hengehengehengelenhenge	1
TRG	kietekietkiet	1
OTH	kietelkietelkietelkietel	1
TRG	Xet	1
OTH	moedereend	3
TRG	habben	1
TRG	heven	4
TRG	monten	1
TRG	slan	1
TRG	Ramstraat	5
TRG	gongen	1
OTH	Buster	2
TRG	Buster	1
OTH	gieteren	1
OTH	Verhoef	1
OTH	baby+aapje	1
TRG	slurfen	1
TRG	takkehengels	1
OTH	takkehengels	1
TRG	zebra+paard	1
OTH	zebra+paard	2
OTH	zebra+vis	2
OTH	kalknagel	1
OTH	modderschep	1
TRG	waterschep	1
OTH	waterschep	2
OTH	modderhand	1
TRG	waterhand	1
OTH	waterhand	1
OTH	chocolakoekjes	1
TRG	biskwietjes	1
OTH	soepmaker	1
OTH	schroevedraaierdingetje	1
TRG	kameelpakje	1
OTH	kameelpakje	1
OTH	kinderpakje	1
OTH	spetterspet	1
OTH	spetterdespetter	1
OTH	ih	1
OTH	auto+wasser	1
TRG	geglijd	1
TRG	boeksteren	2
OTH	boeksteren	2
OTH	geboeksterd	3
OTH	splets	1
TRG	maultjes	5
OTH	maultjes	1
OTH	naaiklusjes	1
TRG	picnick	2
TRG	xxbak	1
OTH	picnickbak	1
TRG	watervalletje	10
TRG	watertjevaltje	1
OTH	watertjevaltje	1
TRG	watervaltje	2
OTH	watervalletje	1
TRG	oeah	2
TRG	tuinbloemetjes	3
OTH	tuinbloemetjes	1
TRG	Stefans	2
TRG	vakantiespullen	2
OTH	vakantiespullen	3
OTH	weeceetjes	3
OTH	haidiehaidie	1
OTH	zwembroekje	2
OTH	hapla	3
OTH	afkiepen	1
OTH	beke	3
OTH	Ramstraat	7
OTH	Vogezen	2
TRG	jop	1
TRG	blupje	1
OTH	blupje	1
TRG	strokbroodjes	1
TRG	stokbroodjes	2
OTH	stokbroodjes	5
TRG	bluppen	1
TRG	tjuk	7
OTH	tjuk	3
OTH	verstopplek	1
TRG	hago	1
OTH	hago	1
TRG	blupjes	1
OTH	blupjes	1
OTH	blup	12
OTH	chocoladebroodjes	1
OTH	ieders	1
TRG	glijbaanboten	2
OTH	glijbaanboten	1
TRG	autoboten	1
OTH	autoboten	1
TRG	glijbaanboot	1
TRG	papas	3
TRG	trapetapetap	1
TRG	trapetrap	1
OTH	blauwig	1
TRG	piepe	1
OTH	piepje	1
OTH	baby+aap	1
TRG	moeder+aap	1
TRG	pakepak	1
OTH	ponies	1
TRG	pauwie	1
TRG	Dorothee	1
OTH	Dorothee	2
TRG	Iekies	2
TRG	hierr	1
TRG	kares	1
TRG	broo	2
TRG	opgepompen	1
TRG	tatase	1
TRG	gase	1
TRG	pfoeh	1
OTH	piepdoosje	1
OTH	Nieuwjaar	1
OTH	koekoekoek	1
OTH	ien	8
OTH	ool	1
OTH	gepicnickt	2
TRG	strokbrood	1
OTH	uitepuite	4
OTH	epuit	2
OTH	epuitepuit	1
TRG	feestblouse	1
OTH	croissantjes	1
OTH	Ste	1
OTH	stefan	1
OTH	ballen+winkel	1
TRG	slaapspullen	1
OTH	flind	1
OTH	ieg	3
OTH	otend	1
OTH	stu	1
OTH	boulen	3
TRG	restaurantje	4
OTH	restaurantje	3
TRG	opgedrinken	1
OTH	tatjes	3
TRG	auwen	1
OTH	zwememmer	1
TRG	langetje	3
OTH	droppie	1
TRG	dierenwagen	1
TRG	dierentrein	2
OTH	dierentrein	1
OTH	dierentreinen	1
TRG	tutatu	2
TRG	tuutuu	2
OTH	nuuuuu	1
TRG	duuu	1
TRG	duuuu	1
TRG	dududu	3
TRG	duut	1
TRG	duuduuduuduuduu	1
TRG	duuduuduu	1
TRG	pannekoekje	2
TRG	tafeldek	1
TRG	strooppannekoek	1
TRG	meelpannekoek	1
OTH	meelpannekoek	1
OTH	carrillon	1
TRG	klaartjes	1
OTH	glijbaanboot	2
OTH	Adolfstraat	2
TRG	knijpertrap	1
TRG	toewejoewejoe	1
OTH	verslipt	1
TRG	leuling	2
TRG	gevaarlijke+leeuwen+hok	1
OTH	gevaarlijke+leeuwen+hok	1
TRG	plankerauto	1
OTH	plankerauto	1
TRG	iejonjng	1
TRG	iejoj	1
TRG	joj	4
TRG	jojng	1
TRG	tank+band	1
OTH	dadudadudadudadu	2
TRG	tudaduuuu	1
TRG	dudududuhu	1
TRG	diri	1
OTH	teleur	1
TRG	treinestationnen	2
OTH	overslagbomen	1
OTH	winkelmeneer	1
TRG	likkoekje	1
OTH	ehlelele	1
TRG	koekjestreinkoektrommel	1
OTH	koekjestreintrommel	1
TRG	pepermuntjestreintrommel	1
OTH	tingelingelingelingelingelingeling	1
TRG	ps	3
OTH	hng	1
TRG	wegger	1
OTH	wegger	1
OTH	duplostukjes	1
TRG	duplowinkel	1
TRG	bladden	1
OTH	bladden	1
TRG	waneer	1
TRG	middags	1
TRG	stuurauto	1
OTH	stuurauto	1
TRG	langes	4
TRG	strependak	1
OTH	strependak	1
TRG	pepernoetjes	5
OTH	pepernoetjes	1
OTH	pepersnoetjes	1
OTH	goedjes	1
OTH	peperhoedjes	1
OTH	treinkoektrommel	1
TRG	hng	1
TRG	baaah	2
OTH	raaah	1
TRG	tjoem	3
OTH	kippeglijbaan	1
TRG	krokodilhok	1
OTH	nephekje	1
TRG	zebras	1
OTH	wegloopkippen	1
TRG	əbədəbədəbədəb	1
TRG	oli	2
OTH	zebras	1
OTH	uitbrekerige	1
OTH	koedolheid	1
TRG	toepetoep	1
TRG	toepetoeptoep	1
OTH	hupsa	12
OTH	warmteefficient	1
OTH	C V	1
OTH	Dodewaard	1
OTH	Geurts	1
OTH	rigoreus	2
OTH	rondkruipt	1
OTH	koolstofpatroon	1
OTH	recycled	1
OTH	'nn	66
OTH	speelotheek	7
OTH	bing	2
OTH	jongensdingen	1
OTH	vrijdoos	11
OTH	Knorretje	6
OTH	Poeh	9
OTH	tijdlang	1
OTH	ata	10
OTH	issa	1
OTH	priegelvingertje	1
OTH	Kareltje	28
OTH	Cavia	3
OTH	cavias	1
OTH	Jiskas	9
OTH	persoonlijks	2
OTH	overpakken	1
OTH	xxje	1
OTH	Pompom	3
OTH	bekledderde	1
OTH	tsjip	8
OTH	meerijen	1
OTH	boerderijboek	1
OTH	Scherfje	1
OTH	papbakje	1
OTH	binnenzitter	1
OTH	warm+weer+mens	1
OTH	hypoallergeen	1
OTH	introductieschema	1
OTH	W K Z	2
OTH	sojavla	1
OTH	abrikozenjam	1
TRG	kət	1
OTH	Nike schoentjes	1
OTH	verjaarskado	1
OTH	sportfiguur	1
OTH	basketballer	1
OTH	zwartwit	3
OTH	toktoktoktoktok	2
OTH	loopwagen	1
OTH	huhuhuhuh	1
OTH	bijpakken	2
OTH	telefoonstem	1
TRG	ʔecə	1
OTH	spannends	1
OTH	deurklem	1
OTH	klepjes	1
OTH	stickertje	3
OTH	Samsonite	3
OTH	koemelkallergie	1
OTH	kleuterschoolleeftijd	1
OTH	koemelkeiwitvrij	1
OTH	'nsnachts	1
OTH	koemelkeiwitvrije	1
OTH	koemelkeiwitbelastingtest	1
OTH	vlekjes	2
OTH	bananen+etende	1
OTH	'nsmiddags	4
OTH	fruithapje	9
OTH	kiekkiek	5
OTH	lachebekkie	1
TRG	js	1
OTH	vliegenmepper	3
OTH	berenklok	1
OTH	tiktiktiktiktik	1
OTH	speedy	1
OTH	piepteen	6
OTH	ratelneus	2
OTH	jongie	1
OTH	tjoektjoektjoektjoek	4
OTH	deurstopper	2
OTH	vliegenklapper	3
OTH	vliegenmepperen	1
TRG	s(t)appen	1
TRG	daj	3
OTH	wop	1
TRG	tajtaj	2
OTH	tjoeketjoeketjoeketjoeke	3
OTH	Wehkamp	1
TRG	ada	3
OTH	tjoebe	1
OTH	vervelens	1
OTH	klassieks	1
OTH	Sinterklaasbandje	1
OTH	pingeltje	2
OTH	zenuwebelletje	1
OTH	Sjanie	1
OTH	makkkelijker	1
OTH	badkraan	1
OTH	bison	6
TRG	fp	1
OTH	sjongejonge	1
OTH	calling	10
OTH	drukmetertje	1
OTH	verwarmingsknop	1
OTH	tiptiptiptiptiptip	1
OTH	slimmerdje	3
OTH	bereklok	1
OTH	anderhalfjarige	1
OTH	peek+n+roller	1
OTH	tjiep	3
OTH	wereldvinding	1
TRG	tataj	1
OTH	ahum	2
OTH	moeven	1
OTH	Ata	15
TRG	ʔtokə	1
OTH	vastgeklikt	1
OTH	gexxx	2
TRG	ito	1
TRG	njecə	1
TRG	okə	1
TRG	sodut	1
TRG	tyt	1
OTH	jongehondengedrag	1
OTH	laatrijp	1
OTH	zwaren	1
TRG	(s)tappen	3
OTH	stappestappestap	2
OTH	kleuterburo	1
OTH	jingle-roller	4
OTH	zwap	1
TRG	bij+jou	1
TRG	Ata	39
OTH	stappie	3
OTH	kabouterhuis	5
OTH	onhandigerd	1
OTH	wereldnatuurfonds	1
OTH	Euro Disney	3
OTH	rammeltenen	1
OTH	Peters	9
OTH	brandweerau	1
TRG	tjoektjoek	1
TRG	presses	1
TRG	keys	1
OTH	zwoep	1
OTH	drrrrrrt	2
OTH	knuffeldiertje	3
OTH	haj	2
OTH	jajo	2
OTH	schriftjes	1
OTH	muziekdoosje	2
OTH	inner	8
OTH	briefcase	8
OTH	vrijkontje	2
OTH	naan	2
OTH	kielekielekielekiele	1
TRG	jajaj	2
TRG	p(ant)offel	1
OTH	skies	3
OTH	pf	3
OTH	safer	1
TRG	ho+boem	1
OTH	kiedewiedewiedewiedewiedewiede	1
OTH	powerlifting	1
OTH	vogelvoederhuisje	1
OTH	zwzwzwzw	2
OTH	hihihihihihi	1
OTH	istie	4
OTH	joepa	2
OTH	propperdeprop	1
OTH	mimimimimi	1
OTH	tsss	15
TRG	roere	14
OTH	dingelingeling	1
OTH	trainingspakje	1
TRG	mooi+he	1
TRG	jajjaj	1
OTH	RDLS	7
OTH	brrrrr	2
OTH	moeilijks	1
TRG	ata	3
OTH	bong	5
OTH	saaiig	1
OTH	roekoekoe	1
OTH	U	2
OTH	mikrofoon	1
OTH	lummeltje	1
OTH	ekke	1
OTH	rompompom	1
OTH	vormenstoof	1
OTH	piposchoenen	1
OTH	leeftijds	1
OTH	speculaasmonster	2
OTH	lawaaipapegaai	1
OTH	zwarte+band+examen	1
TRG	'n+keer	14
TRG	nogge+keer	1
OTH	knibbel+knabbel+knuisje	1
OTH	voorjaarsvakantie	1
OTH	vli+vla+vliegende	1
OTH	tekenfilmserie	2
OTH	Beestenbos	4
OTH	heen+en+weer+loop+spelletje	1
OTH	head	7
OTH	genee	1
OTH	snotpier	1
OTH	life	1
